cell_id,elevation,slope,population,rainfall,poverty_rate,vulnerable_pop_ratio,dist_road_m,dist_health_m,geometry_wkt
WAY_HEX_0084,750.0,11.072468246104789,0,426.2,0.42,0.19,2032.7,5518.9,"MULTIPOLYGON (((75.926866 11.658868, 75.915858 11.658903, 75.910384 11.668318, 75.915919 11.677698, 75.926929 11.677662, 75.932402 11.668247, 75.926866 11.658868)))"
WAY_HEX_0085,750.0,10.120097344427357,0,449.6,0.44,0.35,3294.5,6067.2,"MULTIPOLYGON (((75.915919 11.677698, 75.910384 11.668318, 75.904324 11.668337, 75.904198 11.668985, 75.903964 11.669429, 75.902524 11.672158, 75.901773 11.674134, 75.901387 11.675563, 75.90188 11.677496, 75.903382 11.679072, 75.904605 11.679702, 75.905743 11.680648, 75.906451 11.681678, 75.907373 11.682917, 75.908811 11.683548, 75.910227 11.683821, 75.911762 11.684848, 75.915919 11.677698)))"
WAY_HEX_0086,750.0,8.078685071727408,1054,423.4,0.37,0.27,237.2,3588.0,"MULTIPOLYGON (((75.94341 11.668211, 75.932402 11.668247, 75.926929 11.677662, 75.932465 11.687042, 75.943474 11.687006, 75.948947 11.67759, 75.94341 11.668211)))"
WAY_HEX_0087,750.0,8.177452339447447,150,449.0,0.23,0.24,4194.3,4322.4,"MULTIPOLYGON (((75.866466 11.706043, 75.877476 11.70601, 75.879588 11.702378, 75.878448 11.703425, 75.877354 11.704287, 75.876045 11.704287, 75.875165 11.703572, 75.87435 11.702564, 75.873535 11.701807, 75.872912 11.701765, 75.870016 11.701828, 75.867569 11.702102, 75.866189 11.702681, 75.865917 11.702795, 75.865014 11.703583, 75.866466 11.706043)))"
WAY_HEX_0088,750.0,5.911078777764394,0,449.1,0.16,0.2,3957.6,3886.6,"MULTIPOLYGON (((75.877476 11.70601, 75.883011 11.71539, 75.894022 11.715356, 75.899497 11.705941, 75.89535 11.698915, 75.893812 11.699118, 75.892203 11.699538, 75.890765 11.699496, 75.889649 11.699265, 75.889246 11.699243, 75.887761 11.69916, 75.886323 11.699202, 75.8851 11.699251, 75.882161 11.69937, 75.881131 11.700715, 75.880186 11.701828, 75.879588 11.702378, 75.877476 11.70601)))"
WAY_HEX_0089,750.0,9.793299760064048,0,446.7,0.3,0.26,3502.4,3714.1,"MULTIPOLYGON (((75.849979 11.71549, 75.86099 11.715457, 75.866466 11.706043, 75.865014 11.703583, 75.86493 11.703656, 75.863836 11.704623, 75.862741 11.704707, 75.861497 11.70414, 75.858562 11.703074, 75.856519 11.702333, 75.853922 11.70269, 75.851755 11.703656, 75.850511 11.704476, 75.846498 11.70622, 75.845919 11.70746, 75.84588 11.708542, 75.849979 11.71549)))"
WAY_HEX_0090,750.0,8.847755773634926,0,422.0,0.42,0.31,2217.2,4184.1,"MULTIPOLYGON (((75.915981 11.696492, 75.926991 11.696457, 75.932465 11.687042, 75.926929 11.677662, 75.915919 11.677698, 75.911762 11.684848, 75.913746 11.686174, 75.915291 11.687624, 75.915506 11.688948, 75.914756 11.689747, 75.913918 11.691364, 75.913169 11.691727, 75.915981 11.696492)))"
WAY_HEX_0091,750.0,6.867294874427355,0,421.5,0.36,0.23,4010.6,4229.7,"MULTIPOLYGON (((75.899497 11.705941, 75.910507 11.705907, 75.915981 11.696492, 75.913169 11.691727, 75.910399 11.693066, 75.908189 11.694453, 75.9063 11.695, 75.904691 11.695588, 75.903904 11.696106, 75.903447 11.696407, 75.90188 11.697479, 75.90062 11.698575, 75.899649 11.698866, 75.898361 11.698719, 75.896838 11.698719, 75.89535 11.698915, 75.899497 11.705941)))"
WAY_HEX_0092,750.0,10.116816274670327,280,417.8,0.28,0.32,796.8,2157.6,"MULTIPOLYGON (((75.943474 11.687006, 75.932465 11.687042, 75.926991 11.696457, 75.932527 11.705836, 75.943538 11.7058, 75.949011 11.696385, 75.943474 11.687006)))"
WAY_HEX_0093,750.0,7.712156543507615,0,423.4,0.34,0.21,2285.9,3741.2,"MULTIPOLYGON (((75.926991 11.696457, 75.915981 11.696492, 75.910507 11.705907, 75.916043 11.715286, 75.927054 11.715251, 75.932527 11.705836, 75.926991 11.696457)))"
WAY_HEX_0094,750.0,8.752724088274753,776,419.1,0.28,0.35,241.8,2245.8,"MULTIPOLYGON (((75.943538 11.7058, 75.932527 11.705836, 75.927054 11.715251, 75.93259 11.72463, 75.943601 11.724594, 75.949075 11.715179, 75.943538 11.7058)))"
WAY_HEX_0095,750.0,8.883542838184846,0,450.5,0.45,0.22,2689.4,2528.2,"MULTIPOLYGON (((75.910507 11.705907, 75.899497 11.705941, 75.894022 11.715356, 75.899558 11.724736, 75.910569 11.724701, 75.916043 11.715286, 75.910507 11.705907)))"
WAY_HEX_0096,750.0,5.6998953920999575,0,432.3,0.41,0.19,2022.7,2251.7,"MULTIPOLYGON (((75.894022 11.715356, 75.883011 11.71539, 75.877535 11.724804, 75.883071 11.734184, 75.894082 11.73415, 75.899558 11.724736, 75.894022 11.715356)))"
WAY_HEX_0097,750.0,11.043133014697183,150,424.2,0.45,0.19,1422.7,2334.3,"MULTIPOLYGON (((75.927054 11.715251, 75.916043 11.715286, 75.910569 11.724701, 75.916105 11.734081, 75.927116 11.734045, 75.93259 11.72463, 75.927054 11.715251)))"
WAY_HEX_0098,750.0,5.582072551947656,3564,443.2,0.31,0.28,661.4,450.0,"MULTIPOLYGON (((75.910569 11.724701, 75.899558 11.724736, 75.894082 11.73415, 75.899618 11.74353, 75.91063 11.743495, 75.916105 11.734081, 75.910569 11.724701)))"
WAY_HEX_0099,750.0,6.181056481284567,0,467.5,0.26,0.21,481.6,4013.9,"MULTIPOLYGON (((75.828013 11.734349, 75.833491 11.724936, 75.831604 11.721737, 75.831564 11.721789, 75.83092 11.723239, 75.830619 11.724562, 75.829268 11.725129, 75.827722 11.725739, 75.827465 11.726957, 75.825813 11.727377, 75.824847 11.727756, 75.823839 11.729394, 75.821962 11.730992, 75.821729 11.732996, 75.821178 11.733912, 75.819526 11.734059, 75.819229 11.734375, 75.828013 11.734349)))"
WAY_HEX_0100,750.0,10.47541916375237,280,466.8,0.25,0.32,1571.7,5781.4,"MULTIPOLYGON (((75.800511 11.743825, 75.811523 11.743794, 75.813827 11.739836, 75.812638 11.739836, 75.811865 11.739815, 75.811436 11.740487, 75.810986 11.742231, 75.808454 11.742105, 75.806522 11.742462, 75.804763 11.742861, 75.802939 11.743513, 75.801909 11.743681, 75.801677 11.743622, 75.800167 11.743241, 75.800511 11.743825)))"
WAY_HEX_0101,750.0,7.359177274299306,150,499.7,0.43,0.28,2722.2,7052.8,"MULTIPOLYGON (((75.800511 11.743825, 75.800167 11.743241, 75.799076 11.742966, 75.79749 11.742874, 75.796544 11.742819, 75.7953 11.742819, 75.794528 11.742756, 75.794066 11.742998, 75.794066 11.744447, 75.795944 11.745928, 75.797725 11.746727, 75.79841 11.747435, 75.800511 11.743825)))"
WAY_HEX_0102,750.0,6.959662554062059,0,469.2,0.31,0.27,1118.4,4283.3,"MULTIPOLYGON (((75.811523 11.743794, 75.817057 11.753176, 75.828069 11.753144, 75.833547 11.743731, 75.828013 11.734349, 75.819229 11.734375, 75.817594 11.736117, 75.816135 11.737987, 75.815062 11.739311, 75.81399 11.739836, 75.813827 11.739836, 75.811523 11.743794)))"
WAY_HEX_0103,750.0,9.322410258677063,0,488.8,0.26,0.32,2682.9,6165.6,"MULTIPOLYGON (((75.800566 11.76262, 75.811578 11.762589, 75.817057 11.753176, 75.811523 11.743794, 75.800511 11.743825, 75.79841 11.747435, 75.798883 11.747924, 75.800106 11.748975, 75.800342 11.751138, 75.800171 11.751958, 75.798154 11.753029, 75.795836 11.753407, 75.795214 11.753546, 75.800566 11.76262)))"
WAY_HEX_0104,750.0,10.133147162380052,0,478.9,0.44,0.24,4302.7,7881.7,"MULTIPOLYGON (((75.795086 11.772033, 75.800566 11.76262, 75.795214 11.753546, 75.794227 11.753764, 75.792961 11.754878, 75.788991 11.757756, 75.785837 11.758407, 75.784314 11.759668, 75.783949 11.761411, 75.7847 11.763071, 75.785966 11.763491, 75.787489 11.7641, 75.788164 11.765142, 75.788455 11.765592, 75.788584 11.767062, 75.789957 11.771516, 75.789751 11.772048, 75.795086 11.772033)))"
WAY_HEX_0105,750.0,9.165630582558775,0,456.0,0.18,0.3,2166.4,3304.8,"MULTIPOLYGON (((75.833491 11.724936, 75.844502 11.724904, 75.849979 11.71549, 75.84588 11.708542, 75.845833 11.709876, 75.846004 11.712229, 75.845361 11.714099, 75.843387 11.715843, 75.841005 11.718028, 75.83873 11.719247, 75.837207 11.719667, 75.83549 11.719646, 75.832894 11.720066, 75.831604 11.721737, 75.833491 11.724936)))"
WAY_HEX_0106,750.0,7.018979505165703,0,462.4,0.3,0.19,3046.4,3146.9,"MULTIPOLYGON (((75.877476 11.70601, 75.866466 11.706043, 75.86099 11.715457, 75.866524 11.724838, 75.877535 11.724804, 75.883011 11.71539, 75.877476 11.70601)))"
WAY_HEX_0107,750.0,10.598039110689504,0,451.2,0.12,0.36,1794.7,2034.6,"MULTIPOLYGON (((75.86099 11.715457, 75.849979 11.71549, 75.844502 11.724904, 75.850036 11.734285, 75.861048 11.734252, 75.866524 11.724838, 75.86099 11.715457)))"
WAY_HEX_0108,750.0,6.312400088435696,2160,461.6,0.26,0.25,564.1,2645.1,"MULTIPOLYGON (((75.844502 11.724904, 75.833491 11.724936, 75.828013 11.734349, 75.833547 11.743731, 75.844559 11.743698, 75.850036 11.734285, 75.844502 11.724904)))"
WAY_HEX_0109,750.0,9.902889483530258,1518,453.2,0.31,0.26,1132.9,1337.7,"MULTIPOLYGON (((75.877535 11.724804, 75.866524 11.724838, 75.861048 11.734252, 75.866583 11.743632, 75.877595 11.743599, 75.883071 11.734184, 75.877535 11.724804)))"
WAY_HEX_0110,750.0,9.521420157220975,3183,461.1,0.34,0.36,153.1,714.3,"MULTIPOLYGON (((75.861048 11.734252, 75.850036 11.734285, 75.844559 11.743698, 75.850094 11.753079, 75.861106 11.753046, 75.866583 11.743632, 75.861048 11.734252)))"
WAY_HEX_0111,750.0,6.221172075219208,4880,437.4,0.31,0.22,27.6,714.6,"MULTIPOLYGON (((75.894082 11.73415, 75.883071 11.734184, 75.877595 11.743599, 75.883131 11.752979, 75.894143 11.752945, 75.899618 11.74353, 75.894082 11.73415)))"
WAY_HEX_0112,750.0,11.19773146653114,1004,445.0,0.33,0.38,857.2,1270.0,"MULTIPOLYGON (((75.877595 11.743599, 75.866583 11.743632, 75.861106 11.753046, 75.866642 11.762427, 75.877654 11.762393, 75.883131 11.752979, 75.877595 11.743599)))"
WAY_HEX_0113,750.0,9.178265405537555,878,455.9,0.28,0.25,1011.6,2769.1,"MULTIPOLYGON (((75.844559 11.743698, 75.833547 11.743731, 75.828069 11.753144, 75.833604 11.762525, 75.844617 11.762493, 75.850094 11.753079, 75.844559 11.743698)))"
WAY_HEX_0114,750.0,8.668230851791925,6811,452.7,0.22,0.33,129.8,2343.5,"MULTIPOLYGON (((75.861106 11.753046, 75.850094 11.753079, 75.844617 11.762493, 75.850152 11.771874, 75.861165 11.771841, 75.866642 11.762427, 75.861106 11.753046)))"
WAY_HEX_0115,750.0,7.15633553731734,280,487.9,0.17,0.21,1176.7,4844.1,"MULTIPOLYGON (((75.828069 11.753144, 75.817057 11.753176, 75.811578 11.762589, 75.817113 11.77197, 75.828126 11.771939, 75.833604 11.762525, 75.828069 11.753144)))"
WAY_HEX_0116,750.0,8.398924655012797,0,474.2,0.43,0.25,2852.8,6921.2,"MULTIPOLYGON (((75.811578 11.762589, 75.800566 11.76262, 75.795086 11.772033, 75.80062 11.781415, 75.811634 11.781383, 75.817113 11.77197, 75.811578 11.762589)))"
WAY_HEX_0117,750.0,6.910228898905797,0,483.8,0.33,0.28,4247.9,8402.8,"MULTIPOLYGON (((75.79514 11.790827, 75.80062 11.781415, 75.795086 11.772033, 75.789751 11.772048, 75.789626 11.772369, 75.789485 11.772734, 75.788455 11.773721, 75.788219 11.775108, 75.788755 11.776011, 75.790257 11.776851, 75.792575 11.779939, 75.793304 11.782964, 75.794012 11.784686, 75.794012 11.785631, 75.794463 11.788992, 75.793814 11.79047, 75.793669 11.790799, 75.793622 11.790832, 75.79514 11.790827)))"
WAY_HEX_0118,750.0,9.017377810123502,0,477.7,0.2,0.2,1802.0,6089.9,"MULTIPOLYGON (((75.828126 11.771939, 75.817113 11.77197, 75.811634 11.781383, 75.817168 11.790765, 75.828182 11.790733, 75.83366 11.78132, 75.828126 11.771939)))"
WAY_HEX_0119,750.0,9.679261960016163,0,500.2,0.23,0.2,3784.3,7389.3,"MULTIPOLYGON (((75.811634 11.781383, 75.80062 11.781415, 75.79514 11.790827, 75.800674 11.800209, 75.811689 11.800178, 75.817168 11.790765, 75.811634 11.781383)))"
WAY_HEX_0120,750.0,11.45161680701846,150,459.2,0.2,0.23,3162.1,5377.3,"MULTIPOLYGON (((75.828182 11.790733, 75.817168 11.790765, 75.811689 11.800178, 75.817224 11.80956, 75.828238 11.809528, 75.833717 11.800114, 75.828182 11.790733)))"
WAY_HEX_0121,750.0,7.663252867618628,0,487.9,0.28,0.36,4867.8,8137.5,"MULTIPOLYGON (((75.78418 11.809653, 75.795194 11.809622, 75.800674 11.800209, 75.79514 11.790827, 75.793622 11.790832, 75.791287 11.792458, 75.788564 11.793889, 75.788369 11.793991, 75.782747 11.797541, 75.781861 11.798333, 75.781031 11.799074, 75.778723 11.800402, 75.78418 11.809653)))"
WAY_HEX_0122,750.0,6.593290324826379,0,490.8,0.37,0.19,3303.3,6183.0,"MULTIPOLYGON (((75.811689 11.800178, 75.800674 11.800209, 75.795194 11.809622, 75.800729 11.819004, 75.811744 11.818973, 75.817224 11.80956, 75.811689 11.800178)))"
WAY_HEX_0123,750.0,6.027869177311259,5180,437.7,0.28,0.32,77.3,2142.7,"MULTIPOLYGON (((75.894143 11.752945, 75.883131 11.752979, 75.877654 11.762393, 75.883191 11.771773, 75.894204 11.771739, 75.89968 11.762324, 75.894143 11.752945)))"
WAY_HEX_0124,750.0,6.012728113484634,1812,448.9,0.15,0.31,104.9,3174.3,"MULTIPOLYGON (((75.877654 11.762393, 75.866642 11.762427, 75.861165 11.771841, 75.866701 11.781221, 75.877714 11.781187, 75.883191 11.771773, 75.877654 11.762393)))"
WAY_HEX_0125,750.0,6.499874971877413,1520,463.3,0.3,0.24,764.2,4119.4,"MULTIPOLYGON (((75.844617 11.762493, 75.833604 11.762525, 75.828126 11.771939, 75.83366 11.78132, 75.844674 11.781287, 75.850152 11.771874, 75.844617 11.762493)))"
WAY_HEX_0126,750.0,7.748224234157937,780,457.4,0.21,0.29,382.4,4371.7,"MULTIPOLYGON (((75.861165 11.771841, 75.850152 11.771874, 75.844674 11.781287, 75.85021 11.790668, 75.861223 11.790635, 75.866701 11.781221, 75.861165 11.771841)))"
WAY_HEX_0127,750.0,11.35522969084331,0,409.9,0.25,0.26,615.2,4160.7,"MULTIPOLYGON (((75.894204 11.771739, 75.883191 11.771773, 75.877714 11.781187, 75.883251 11.790568, 75.894264 11.790533, 75.899741 11.781119, 75.894204 11.771739)))"
WAY_HEX_0128,750.0,7.093762124167043,0,463.0,0.33,0.22,542.6,5213.4,"MULTIPOLYGON (((75.877714 11.781187, 75.866701 11.781221, 75.861223 11.790635, 75.86676 11.800016, 75.877774 11.799982, 75.883251 11.790568, 75.877714 11.781187)))"
WAY_HEX_0129,750.0,7.354184036935425,491,482.1,0.23,0.25,1340.5,5314.2,"MULTIPOLYGON (((75.844674 11.781287, 75.83366 11.78132, 75.828182 11.790733, 75.833717 11.800114, 75.844731 11.800082, 75.85021 11.790668, 75.844674 11.781287)))"
WAY_HEX_0130,750.0,7.797452194618721,497,455.8,0.14,0.2,375.4,3938.8,"MULTIPOLYGON (((75.861223 11.790635, 75.85021 11.790668, 75.844731 11.800082, 75.850267 11.809463, 75.861282 11.80943, 75.86676 11.800016, 75.861223 11.790635)))"
WAY_HEX_0131,750.0,9.985221728607875,150,438.6,0.29,0.28,336.0,4550.3,"MULTIPOLYGON (((75.894264 11.790533, 75.883251 11.790568, 75.877774 11.799982, 75.883311 11.809362, 75.894325 11.809328, 75.899802 11.799913, 75.894264 11.790533)))"
WAY_HEX_0132,750.0,9.901083939707817,0,479.0,0.3,0.19,1098.2,3445.1,"MULTIPOLYGON (((75.844731 11.800082, 75.833717 11.800114, 75.828238 11.809528, 75.833774 11.818909, 75.844789 11.818876, 75.850267 11.809463, 75.844731 11.800082)))"
WAY_HEX_0133,750.0,10.835882817436318,0,326.9,0.33,0.19,153.6,1144.2,"MULTIPOLYGON (((76.075295 11.611367, 76.064289 11.611408, 76.058821 11.620825, 76.06436 11.630201, 76.075367 11.630161, 76.080834 11.620743, 76.075295 11.611367)))"
WAY_HEX_0134,750.0,10.41159342107471,0,336.7,0.44,0.23,1324.9,1841.1,"MULTIPOLYGON (((76.108312 11.611242, 76.097307 11.611284, 76.09184 11.620702, 76.09738 11.630078, 76.108387 11.630035, 76.113853 11.620618, 76.108312 11.611242)))"
WAY_HEX_0135,750.0,7.530373435192347,0,329.0,0.22,0.37,408.3,469.8,"MULTIPOLYGON (((76.124859 11.620575, 76.113853 11.620618, 76.108387 11.630035, 76.113927 11.639411, 76.124934 11.639368, 76.1304 11.62995, 76.124859 11.620575)))"
WAY_HEX_0136,750.0,8.2957940267321,749,351.7,0.14,0.22,0.3,247.1,"MULTIPOLYGON (((76.09184 11.620702, 76.080834 11.620743, 76.075367 11.630161, 76.080906 11.639537, 76.091913 11.639495, 76.09738 11.630078, 76.09184 11.620702)))"
WAY_HEX_0137,750.0,10.289833762321837,150,357.5,0.25,0.37,761.1,2206.4,"MULTIPOLYGON (((76.075367 11.630161, 76.06436 11.630201, 76.058892 11.639618, 76.064432 11.648995, 76.075439 11.648954, 76.080906 11.639537, 76.075367 11.630161)))"
WAY_HEX_0138,750.0,6.524847713318827,669,343.7,0.24,0.3,23.0,252.1,"MULTIPOLYGON (((76.108387 11.630035, 76.09738 11.630078, 76.091913 11.639495, 76.097454 11.648871, 76.108461 11.648829, 76.113927 11.639411, 76.108387 11.630035)))"
WAY_HEX_0139,750.0,6.697513155884254,150,344.2,0.43,0.35,188.1,1568.3,"MULTIPOLYGON (((76.091913 11.639495, 76.080906 11.639537, 76.075439 11.648954, 76.080979 11.65833, 76.091987 11.658288, 76.097454 11.648871, 76.091913 11.639495)))"
WAY_HEX_0140,750.0,9.88326304879322,150,325.2,0.34,0.18,142.7,1277.6,"MULTIPOLYGON (((76.124934 11.639368, 76.113927 11.639411, 76.108461 11.648829, 76.114002 11.658204, 76.12501 11.658161, 76.130476 11.648743, 76.124934 11.639368)))"
WAY_HEX_0141,750.0,8.136512299656204,0,329.4,0.12,0.22,250.1,904.3,"MULTIPOLYGON (((76.075439 11.648954, 76.064432 11.648995, 76.058963 11.658412, 76.064503 11.667788, 76.075511 11.667747, 76.080979 11.65833, 76.075439 11.648954)))"
WAY_HEX_0142,750.0,7.992101612253932,1047,335.6,0.31,0.33,89.9,1084.0,"MULTIPOLYGON (((76.108461 11.648829, 76.097454 11.648871, 76.091987 11.658288, 76.097528 11.667664, 76.108536 11.667622, 76.114002 11.658204, 76.108461 11.648829)))"
WAY_HEX_0143,750.0,6.930061190608803,0,401.7,0.18,0.24,977.3,3199.2,"MULTIPOLYGON (((75.976305 11.630513, 75.965298 11.63055, 75.959826 11.639966, 75.965363 11.649344, 75.97637 11.649307, 75.981841 11.639891, 75.976305 11.630513)))"
WAY_HEX_0144,750.0,9.656796118503689,956,376.8,0.19,0.3,192.3,418.0,"MULTIPOLYGON (((76.009326 11.630399, 75.998319 11.630438, 75.992849 11.639854, 75.998386 11.649232, 76.009394 11.649193, 76.014863 11.639777, 76.009326 11.630399)))"
WAY_HEX_0145,750.0,10.97905625613726,0,361.1,0.44,0.3,425.1,1125.8,"MULTIPOLYGON (((75.992849 11.639854, 75.981841 11.639891, 75.97637 11.649307, 75.981907 11.658685, 75.992915 11.658648, 75.998386 11.649232, 75.992849 11.639854)))"
WAY_HEX_0146,750.0,7.185146340493024,0,390.6,0.28,0.3,1697.3,3512.6,"MULTIPOLYGON (((75.959826 11.639966, 75.948819 11.640002, 75.943347 11.649417, 75.948883 11.658796, 75.959891 11.65876, 75.965363 11.649344, 75.959826 11.639966)))"
WAY_HEX_0147,750.0,7.398758463746279,0,390.1,0.35,0.3,162.3,599.2,"MULTIPOLYGON (((76.009394 11.649193, 75.998386 11.649232, 75.992915 11.658648, 75.998453 11.668025, 76.009462 11.667987, 76.014932 11.658571, 76.009394 11.649193)))"
WAY_HEX_0148,750.0,9.998626622295042,280,385.5,0.39,0.22,313.7,1826.0,"MULTIPOLYGON (((75.97637 11.649307, 75.965363 11.649344, 75.959891 11.65876, 75.965428 11.668138, 75.976436 11.668101, 75.981907 11.658685, 75.97637 11.649307)))"
WAY_HEX_0149,750.0,11.280148780629073,0,372.4,0.21,0.37,611.2,2196.2,"MULTIPOLYGON (((75.959891 11.65876, 75.948883 11.658796, 75.94341 11.668211, 75.948947 11.67759, 75.959956 11.677554, 75.965428 11.668138, 75.959891 11.65876)))"
WAY_HEX_0150,750.0,6.33047822452714,280,398.4,0.28,0.32,173.8,1614.6,"MULTIPOLYGON (((75.992915 11.658648, 75.981907 11.658685, 75.976436 11.668101, 75.981973 11.677479, 75.992982 11.677441, 75.998453 11.668025, 75.992915 11.658648)))"
WAY_HEX_0151,750.0,8.638358977850178,0,383.1,0.2,0.34,45.8,1416.0,"MULTIPOLYGON (((76.009462 11.667987, 75.998453 11.668025, 75.992982 11.677441, 75.99852 11.686819, 76.00953 11.686781, 76.015 11.677365, 76.009462 11.667987)))"
WAY_HEX_0152,750.0,7.377625233519497,704,396.9,0.21,0.19,238.2,360.3,"MULTIPOLYGON (((75.976436 11.668101, 75.965428 11.668138, 75.959956 11.677554, 75.965493 11.686932, 75.976502 11.686895, 75.981973 11.677479, 75.976436 11.668101)))"
WAY_HEX_0153,750.0,11.15309493199942,756,373.0,0.3,0.31,278.7,1057.5,"MULTIPOLYGON (((76.042416 11.649075, 76.031409 11.649115, 76.02594 11.658532, 76.031478 11.667909, 76.042487 11.667869, 76.047955 11.658452, 76.042416 11.649075)))"
WAY_HEX_0154,750.0,9.98390584223882,0,361.9,0.17,0.2,233.1,1253.4,"MULTIPOLYGON (((76.058963 11.658412, 76.047955 11.658452, 76.042487 11.667869, 76.048026 11.677246, 76.059035 11.677206, 76.064503 11.667788, 76.058963 11.658412)))"
WAY_HEX_0155,750.0,7.029829327003586,0,344.4,0.4,0.33,80.2,1008.9,"MULTIPOLYGON (((76.02594 11.658532, 76.014932 11.658571, 76.009462 11.667987, 76.015 11.677365, 76.026009 11.677325, 76.031478 11.667909, 76.02594 11.658532)))"
WAY_HEX_0156,750.0,10.602678151422074,280,377.2,0.3,0.21,295.4,3047.0,"MULTIPOLYGON (((76.042487 11.667869, 76.031478 11.667909, 76.026009 11.677325, 76.031548 11.686703, 76.042557 11.686663, 76.048026 11.677246, 76.042487 11.667869)))"
WAY_HEX_0157,750.0,7.895406069047217,844,364.8,0.17,0.27,347.8,1373.5,"MULTIPOLYGON (((76.059035 11.677206, 76.048026 11.677246, 76.042557 11.686663, 76.048097 11.696039, 76.059106 11.695999, 76.064575 11.686582, 76.059035 11.677206)))"
WAY_HEX_0158,750.0,5.726834446311805,1075,386.1,0.39,0.37,89.9,2447.8,"MULTIPOLYGON (((76.026009 11.677325, 76.015 11.677365, 76.00953 11.686781, 76.015068 11.696158, 76.026078 11.696119, 76.031548 11.686703, 76.026009 11.677325)))"
WAY_HEX_0159,750.0,7.513820108619652,1037,353.2,0.38,0.2,30.3,858.8,"MULTIPOLYGON (((76.075584 11.686541, 76.064575 11.686582, 76.059106 11.695999, 76.064647 11.705375, 76.075656 11.705334, 76.081125 11.695917, 76.075584 11.686541)))"
WAY_HEX_0160,750.0,10.082005901792177,672,354.5,0.33,0.32,243.9,3444.8,"MULTIPOLYGON (((76.042557 11.686663, 76.031548 11.686703, 76.026078 11.696119, 76.031617 11.705496, 76.042627 11.705456, 76.048097 11.696039, 76.042557 11.686663)))"
WAY_HEX_0161,750.0,8.381608475847838,150,370.7,0.35,0.26,188.7,4317.7,"MULTIPOLYGON (((76.026078 11.696119, 76.015068 11.696158, 76.009598 11.705575, 76.015137 11.714952, 76.026147 11.714913, 76.031617 11.705496, 76.026078 11.696119)))"
